"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 15:00","2021","01","19","15:00","-5.6","","-19.2","","34","","0.0","","30","","21","","16.1","","100.78","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 16:00","2021","01","19","16:00","-6.0","","-18.5","","37","","0.0","","30","","15","","16.1","","100.85","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 17:00","2021","01","19","17:00","-7.1","","-18.0","","42","","0.0","","29","","13","","16.1","","100.94","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 18:00","2021","01","19","18:00","-8.2","","-17.4","","48","","0.0","","","M","4","","16.1","","101.00","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 19:00","2021","01","19","19:00","-9.1","","-16.8","","54","","0.0","","25","","8","","16.1","","101.03","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 20:00","2021","01","19","20:00","-8.9","","-16.6","","54","","0.0","","26","","5","","16.1","","101.06","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 21:00","2021","01","19","21:00","-10.6","","-16.4","","63","","0.0","","23","","9","","16.1","","101.05","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 22:00","2021","01","19","22:00","-11.7","","-16.3","","69","","0.0","","20","","9","","16.1","","101.06","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 23:00","2021","01","19","23:00","-11.0","","-16.0","","67","","0.0","","22","","8","","16.1","","101.06","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 00:00","2021","01","20","00:00","-10.8","","-15.3","","70","","0.0","","23","","5","","16.1","","101.02","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 01:00","2021","01","20","01:00","-10.0","","-16.2","","61","","0.0","","25","","8","","16.1","","100.99","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 02:00","2021","01","20","02:00","-10.9","","-16.1","","66","","0.0","","24","","8","","16.1","","101.00","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 03:00","2021","01","20","03:00","-12.8","","-16.1","","77","","0.0","","23","","9","","16.1","","101.01","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 04:00","2021","01","20","04:00","-12.9","","-16.1","","77","","0.0","","21","","5","","16.1","","100.95","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 05:00","2021","01","20","05:00","-14.2","","-16.8","","81","","0.0","","22","","9","","16.1","","100.95","","","","-20","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 06:00","2021","01","20","06:00","-13.9","","-16.2","","83","","0.0","","21","","5","","16.1","","100.93","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 07:00","2021","01","20","07:00","-13.2","","-15.8","","81","","0.0","","23","","5","","16.1","","100.92","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 08:00","2021","01","20","08:00","-12.6","","-15.4","","80","","0.0","","22","","9","","16.1","","100.93","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 09:00","2021","01","20","09:00","-11.6","","-15.0","","76","","0.0","","25","","8","","16.1","","100.92","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 10:00","2021","01","20","10:00","-10.6","","-16.0","","65","","0.0","","27","","5","","16.1","","100.90","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 11:00","2021","01","20","11:00","-8.6","","-15.7","","57","","0.0","","29","","9","","16.1","","100.86","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 12:00","2021","01","20","12:00","-6.7","","-15.5","","50","","0.0","","26","","9","","16.1","","100.75","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 13:00","2021","01","20","13:00","-5.5","","-14.0","","52","","0.0","","23","","13","","16.1","","100.65","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 14:00","2021","01","20","14:00","-4.5","","-13.9","","48","","0.0","","","M","8","","16.1","","100.57","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 15:00","2021","01","20","15:00","-4.2","","-13.7","","48","","0.0","","32","","21","","16.1","","100.52","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 16:00","2021","01","20","16:00","-4.9","","-13.5","","51","","0.0","","31","","24","","16.1","","100.57","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 17:00","2021","01","20","17:00","-6.2","","-13.9","","55","","0.0","","27","","15","","16.1","","100.62","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 18:00","2021","01","20","18:00","-7.7","","-14.2","","60","","0.0","","27","","9","","16.1","","100.71","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 19:00","2021","01","20","19:00","-8.8","","-14.6","","63","","0.0","","28","","9","","16.1","","100.77","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 20:00","2021","01","20","20:00","-9.7","","-16.5","","58","","0.0","","28","","11","","16.1","","100.78","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 21:00","2021","01","20","21:00","-9.8","","-16.4","","59","","0.0","","30","","13","","16.1","","100.78","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 22:00","2021","01","20","22:00","-11.0","","-16.7","","63","","0.0","","30","","5","","16.1","","100.79","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-20 23:00","2021","01","20","23:00","-13.6","","-17.6","","72","","0.0","","24","","8","","16.1","","100.76","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 00:00","2021","01","21","00:00","-14.8","","-18.3","","75","","0.0","","21","","11","","16.1","","100.78","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 01:00","2021","01","21","01:00","-14.9","","-18.8","","73","","0.0","","26","","9","","16.1","","100.75","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 02:00","2021","01","21","02:00","-15.4","","-20.0","","68","","0.0","","23","","9","","16.1","","100.76","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 03:00","2021","01","21","03:00","-15.9","","-19.9","","72","","0.0","","22","","5","","16.1","","100.73","","","","-20","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 04:00","2021","01","21","04:00","-17.2","","-19.9","","80","","0.0","","26","","8","","16.1","","100.69","","","","-23","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 05:00","2021","01","21","05:00","-15.8","","-19.0","","77","","0.0","","23","","8","","16.1","","100.71","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 06:00","2021","01","21","06:00","-17.5","","-20.2","","80","","0.0","","25","","5","","16.1","","100.73","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 07:00","2021","01","21","07:00","-18.8","","-21.1","","82","","0.0","","","M","4","","16.1","","100.73","","","","-22","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 08:00","2021","01","21","08:00","-17.0","","-19.5","","81","","0.0","","23","","8","","16.1","","100.73","","","","-23","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 09:00","2021","01","21","09:00","-15.8","","-18.8","","78","","0.0","","","M","4","","16.1","","100.71","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 10:00","2021","01","21","10:00","-13.1","","-18.0","","67","","0.0","","","","0","","16.1","","100.72","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 11:00","2021","01","21","11:00","-10.8","","-18.9","","52","","0.0","","36","","9","","16.1","","100.60","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 12:00","2021","01","21","12:00","-8.4","","-18.9","","43","","0.0","","35","","11","","16.1","","100.59","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 13:00","2021","01","21","13:00","-7.9","","-17.4","","47","","0.0","","35","","9","","16.1","","100.48","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 14:00","2021","01","21","14:00","-7.6","","-17.8","","44","","0.0","","22","","8","","16.1","","100.40","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 15:00","2021","01","21","15:00","-7.0","","-17.4","","44","","0.0","","23","","9","","16.1","","100.39","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 16:00","2021","01","21","16:00","-7.0","","-17.3","","44","","0.0","","23","","8","","16.1","","100.41","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 17:00","2021","01","21","17:00","-7.1","","-15.8","","50","","0.0","","21","","8","","16.1","","100.39","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 18:00","2021","01","21","18:00","-8.3","","-14.4","","62","","0.0","","22","","8","","16.1","","100.38","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 19:00","2021","01","21","19:00","-8.9","","-14.2","","66","","0.0","","3","","4","","16.1","","100.33","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 20:00","2021","01","21","20:00","-9.6","","-13.6","","73","","0.0","","10","","4","","16.1","","100.33","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 21:00","2021","01","21","21:00","-10.3","","-13.6","","77","","0.0","","","","0","","16.1","","100.30","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 22:00","2021","01","21","22:00","-9.5","","-13.1","","75","","0.0","","3","","5","","16.1","","100.30","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-21 23:00","2021","01","21","23:00","-9.0","","-12.3","","77","","0.0","","4","","9","","16.1","","100.29","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 00:00","2021","01","22","00:00","-9.0","","-12.5","","76","","0.0","","3","","9","","14.5","","100.27","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 01:00","2021","01","22","01:00","-8.8","","-12.6","","74","","0.0","","4","","9","","16.1","","100.24","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 02:00","2021","01","22","02:00","-8.6","","-13.2","","70","","0.0","","3","","11","","16.1","","100.23","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 03:00","2021","01","22","03:00","-8.4","","-13.2","","69","","0.0","","5","","13","","16.1","","100.21","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 04:00","2021","01","22","04:00","-8.5","","-12.2","","75","","0.0","","5","","15","","16.1","","100.19","","","","-15","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 05:00","2021","01","22","05:00","-8.5","","-11.5","","79","","0.0","","4","","15","","16.1","","100.16","","","","-15","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 06:00","2021","01","22","06:00","-8.2","","-11.1","","80","","0.0","","4","","13","","16.1","","100.12","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 07:00","2021","01","22","07:00","-7.7","","-10.6","","80","","0.0","","4","","13","","9.7","","100.13","","","","-13","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 08:00","2021","01","22","08:00","-7.6","","-10.3","","81","","0.0","","4","","17","","16.1","","100.13","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 09:00","2021","01","22","09:00","-7.4","","-9.4","","86","","0.0","","3","","11","","4.0","","100.17","","","","-12","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 10:00","2021","01","22","10:00","-6.9","","-9.2","","84","","0.0","","4","","15","","16.1","","100.19","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 11:00","2021","01","22","11:00","-6.0","","-8.6","","82","","0.0","","3","","15","","16.1","","100.19","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 12:00","2021","01","22","12:00","-5.2","","-7.6","","84","","0.0","","5","","13","","12.9","","100.14","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 13:00","2021","01","22","13:00","-4.6","","-7.4","","81","","0.0","","4","","13","","16.1","","100.10","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 14:00","2021","01","22","14:00","-4.1","","-6.7","","82","","0.0","","4","","13","","9.7","","100.09","","","","-9","","Haze"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 15:00","2021","01","22","15:00","-4.0","","-6.8","","81","","0.0","","3","","17","","16.1","","100.11","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 16:00","2021","01","22","16:00","-3.7","","-6.5","","81","","0.0","","5","","17","","16.1","","100.15","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 17:00","2021","01","22","17:00","-3.9","","-6.2","","84","","0.0","","3","","13","","14.5","","100.21","","","","-9","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 18:00","2021","01","22","18:00","-4.1","","-6.0","","87","","0.0","","1","","9","","4.0","","100.29","","","","-8","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 19:00","2021","01","22","19:00","-4.3","","-5.9","","89","","0.0","","2","","9","","11.3","","100.30","","","","-8","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 20:00","2021","01","22","20:00","-4.6","","-6.1","","89","","0.0","","33","","8","","4.8","","100.35","","","","-8","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 21:00","2021","01","22","21:00","-5.0","","-6.0","","93","","0.0","","35","","5","","2.4","","100.34","","","","-7","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 22:00","2021","01","22","22:00","-5.1","","-5.9","","94","","0.0","","33","","8","","8.1","","100.36","","","","-9","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-22 23:00","2021","01","22","23:00","-5.1","","-5.9","","94","","0.0","","34","","8","","8.1","","100.36","","","","-9","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 00:00","2021","01","23","00:00","-5.6","","-6.3","","95","","0.0","","34","","8","","4.8","","100.35","","","","-9","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 01:00","2021","01","23","01:00","-5.6","","-6.3","","95","","0.0","","32","","8","","2.0","","100.34","","","","-9","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 02:00","2021","01","23","02:00","-5.9","","-6.5","","96","","0.0","","31","","5","","3.6","","100.34","","","","-8","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 03:00","2021","01","23","03:00","-6.3","","-7.0","","95","","0.0","","31","","8","","6.4","","100.35","","","","-10","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 04:00","2021","01","23","04:00","-6.3","","-7.0","","95","","0.0","","31","","5","","16.1","","100.32","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 05:00","2021","01","23","05:00","-7.0","","-7.7","","95","","0.0","","31","","5","","16.1","","100.30","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 06:00","2021","01","23","06:00","-7.5","","-8.2","","95","","0.0","","29","","5","","16.1","","100.30","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 07:00","2021","01","23","07:00","-7.0","","-7.8","","94","","0.0","","","M","4","","16.1","","100.28","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 08:00","2021","01","23","08:00","-7.5","","-8.2","","95","","0.0","","25","","8","","16.1","","100.28","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 09:00","2021","01","23","09:00","-6.7","","-8.2","","89","","0.0","","27","","5","","16.1","","100.27","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 10:00","2021","01","23","10:00","-6.5","","-8.8","","84","","0.0","","27","","13","","16.1","","100.27","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 11:00","2021","01","23","11:00","-6.3","","-9.7","","77","","0.0","","27","","17","","16.1","","100.23","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 12:00","2021","01","23","12:00","-5.6","","-10.4","","69","","0.0","","27","","18","","16.1","","100.16","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 13:00","2021","01","23","13:00","-4.4","","-10.0","","65","","0.0","","30","","21","","16.1","","100.06","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 14:00","2021","01","23","14:00","-5.1","","-10.3","","67","","0.0","","31","","26","","16.1","","100.03","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 15:00","2021","01","23","15:00","-4.8","","-10.6","","64","","0.0","","30","","18","","16.1","","99.99","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 16:00","2021","01","23","16:00","-5.2","","-11.4","","62","","0.0","","29","","24","","16.1","","99.98","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 17:00","2021","01","23","17:00","-5.7","","-11.7","","63","","0.0","","28","","13","","16.1","","99.95","","","","-11","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 18:00","2021","01","23","18:00","-6.3","","-11.9","","65","","0.0","","26","","11","","16.1","","99.92","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 19:00","2021","01","23","19:00","-6.7","","-11.9","","67","","0.0","","27","","15","","16.1","","99.88","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 20:00","2021","01","23","20:00","-6.8","","-12.7","","63","","0.0","","28","","21","","16.1","","99.79","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 21:00","2021","01","23","21:00","-7.1","","-13.1","","63","","0.0","","28","","30","","16.1","","99.72","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 22:00","2021","01","23","22:00","-8.7","","-14.2","","65","","0.0","","26","","30","","16.1","","99.72","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-23 23:00","2021","01","23","23:00","-9.0","","-14.8","","63","","0.0","","26","","26","","16.1","","99.67","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 00:00","2021","01","24","00:00","-9.3","","-15.1","","63","","0.0","","26","","17","","16.1","","99.58","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 01:00","2021","01","24","01:00","-9.4","","-15.0","","64","","0.0","","29","","22","","16.1","","99.52","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 02:00","2021","01","24","02:00","-9.5","","-14.4","","68","","0.0","","27","","15","","16.1","","99.46","","","","-16","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 03:00","2021","01","24","03:00","-9.6","","-13.8","","72","","0.0","","28","","21","","4.8","","99.41","","","","-18","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 04:00","2021","01","24","04:00","-9.4","","-14.6","","66","","0.0","","29","","26","","12.9","","99.36","","","","-18","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 05:00","2021","01","24","05:00","-9.6","","-14.6","","67","","0.0","","30","","26","","8.1","","99.34","","","","-18","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 06:00","2021","01","24","06:00","-9.7","","-14.9","","66","","0.0","","30","","26","","16.1","","99.36","","","","-19","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 07:00","2021","01","24","07:00","-9.8","","-14.1","","71","","0.0","","29","","28","","2.8","","99.38","","","","-19","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 08:00","2021","01","24","08:00","-9.5","","-14.7","","66","","0.0","","29","","21","","16.1","","99.41","","","","-17","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 09:00","2021","01","24","09:00","-9.2","","-13.0","","74","","0.0","","30","","22","","4.8","","99.46","","","","-17","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 10:00","2021","01","24","10:00","-8.0","","-13.1","","67","","0.0","","29","","18","","16.1","","99.53","","","","-15","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 11:00","2021","01","24","11:00","-6.7","","-12.6","","63","","0.0","","29","","18","","16.1","","99.57","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 12:00","2021","01","24","12:00","-5.6","","-12.2","","60","","0.0","","30","","26","","16.1","","99.59","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 13:00","2021","01","24","13:00","-4.6","","-11.5","","59","","0.0","","29","","21","","16.1","","99.58","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 14:00","2021","01","24","14:00","-3.0","","-10.7","","55","","0.0","","30","","17","","16.1","","99.60","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 15:00","2021","01","24","15:00","-2.5","","-9.8","","57","","0.0","","30","","32","","16.1","","99.65","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 16:00","2021","01","24","16:00","-2.9","","-9.6","","60","","0.0","","30","","24","","16.1","","99.76","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 17:00","2021","01","24","17:00","-3.4","","-9.7","","62","","0.0","","29","","21","","16.1","","99.84","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 18:00","2021","01","24","18:00","-4.3","","-9.7","","66","","0.0","","29","","22","","16.1","","99.94","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 19:00","2021","01","24","19:00","-4.5","","-9.2","","70","","0.0","","30","","18","","16.1","","100.02","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 20:00","2021","01","24","20:00","-5.1","","-9.4","","72","","0.0","","30","","18","","16.1","","100.13","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 21:00","2021","01","24","21:00","-5.3","","-9.6","","72","","0.0","","30","","21","","16.1","","100.17","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 22:00","2021","01","24","22:00","-5.8","","-9.9","","73","","0.0","","29","","26","","16.1","","100.21","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-24 23:00","2021","01","24","23:00","-5.9","","-9.5","","76","","0.0","","30","","22","","16.1","","100.26","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 00:00","2021","01","25","00:00","-6.1","","-9.7","","76","","0.0","","30","","24","","16.1","","100.28","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 01:00","2021","01","25","01:00","-5.9","","-9.5","","76","","0.0","","30","","21","","16.1","","100.29","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 02:00","2021","01","25","02:00","-6.2","","-9.9","","75","","0.0","","30","","22","","16.1","","100.31","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 03:00","2021","01","25","03:00","-6.7","","-10.6","","74","","0.0","","29","","18","","16.1","","100.36","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 04:00","2021","01","25","04:00","-7.0","","-10.9","","74","","0.0","","28","","21","","16.1","","100.38","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 05:00","2021","01","25","05:00","-7.2","","-11.0","","75","","0.0","","29","","22","","16.1","","100.44","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 06:00","2021","01","25","06:00","-7.3","","-11.0","","75","","0.0","","29","","18","","16.1","","100.47","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 07:00","2021","01","25","07:00","-7.2","","-11.1","","74","","0.0","","29","","18","","16.1","","100.51","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 08:00","2021","01","25","08:00","-7.0","","-10.9","","74","","0.0","","29","","24","","16.1","","100.53","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 09:00","2021","01","25","09:00","-6.1","","-10.5","","71","","0.0","","29","","22","","16.1","","100.55","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 10:00","2021","01","25","10:00","-4.9","","-10.5","","65","","0.0","","29","","24","","16.1","","100.56","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 11:00","2021","01","25","11:00","-3.8","","-10.3","","61","","0.0","","28","","21","","16.1","","100.58","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 12:00","2021","01","25","12:00","-2.8","","-10.0","","58","","0.0","","31","","18","","16.1","","100.54","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 13:00","2021","01","25","13:00","-1.3","","-9.5","","54","","0.0","","28","","18","","16.1","","100.47","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 14:00","2021","01","25","14:00","-0.9","","-9.3","","53","","0.0","","29","","24","","16.1","","100.46","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 15:00","2021","01","25","15:00","-1.2","","-9.4","","54","","0.0","","28","","21","","16.1","","100.53","","","","-7","","NA"
